;tweet;label;tweet_spacy;score (positive);prediction
330;"Headphone Comparison: Shure SRH 840 vs. Sony  MDR - 7506 
 http:// randycoppinger.com/2012/03/08/shu re-v-sony-hphones/   …";{'POSITIVE': True};"Headphone Comparison: Shure SRH 840 vs. Sony  MDR - 7506 
 http:// randycoppinger.com/2012/03/08/shu re-v-sony-hphones/   …";0.7359157800674438;True
331;The perfect pair for my Sunday. #sonyproffesional  #mdr7506  #shure  #sm7b  #hot106  #radiostation   http:// instagram.com/p/hY5Pe7N-xY/  ;{'POSITIVE': True};The perfect pair for my Sunday. #sonyproffesional  #mdr7506  #shure  #sm7b  #hot106  #radiostation   http:// instagram.com/p/hY5Pe7N-xY/  ;0.9797347187995911;True
332;@ TheophilusL  Sony  MDR - 7506 . Stay far away from Beats.;{'POSITIVE': True};@ TheophilusL  Sony  MDR - 7506 . Stay far away from Beats.;0.5065879821777344;True
333;Sony  MDR7506  Professional Large Diaphragm Headphone (Electronics)By Sony        Buy new: $77.775...  http:// amzn.to/1a6t5yY  ;{'POSITIVE': True};Sony  MDR7506  Professional Large Diaphragm Headphone (Electronics)By Sony        Buy new: $77.775...  http:// amzn.to/1a6t5yY  ;0.9362881183624268;True
334;@ ouij  @NPRrussell  @nprpolitics  NPR standard issue Sony  MDR - 7506 .  They last forever.;{'POSITIVE': False};@ ouij  @NPRrussell  @nprpolitics  NPR standard issue Sony  MDR - 7506 .  They last forever.;0.7453047037124634;True
335;The reviews are true: Sony  MDR - 7506  headphones really are superb.;{'POSITIVE': False};The reviews are true: Sony  MDR - 7506  headphones really are superb.;0.530324399471283;True
336;Sony  mdr - 7506 . @hataroni;{'POSITIVE': True};Sony  mdr - 7506 . @hataroni;0.4514942467212677;False
337;Wow, pretty good deal on the Sony  MDR7506  headphones. I have the MDR7609HD and they are exceptional.  http://www. amazon.com/gp/product/B00 0AJIF4E/ref=as_li_ss_tl?ie=UTF8&tag=duckwing-20&linkCode=as2&camp=217145&creative=399373&creativeASIN=B000AJIF4E   …;{'POSITIVE': True};Wow, pretty good deal on the Sony  MDR7506  headphones. I have the MDR7609HD and they are exceptional.  http://www. amazon.com/gp/product/B00 0AJIF4E/ref=as_li_ss_tl?ie=UTF8&tag=duckwing-20&linkCode=as2&camp=217145&creative=399373&creativeASIN=B000AJIF4E   …;0.4839041531085968;False
338;@ marcoarment  Get the Sony professional headphones.  MDR7506;{'POSITIVE': True};@ marcoarment  Get the Sony professional headphones.  MDR7506;0.7130182385444641;True
339;"@ xorlev  Podcaster mic, PSA1 arm, PSM1 shock mount all by Rode; Nady pop filter, Sony  MDR - 7506  monitor headphones plugged into it.";{'POSITIVE': True};"@ xorlev  Podcaster mic, PSA1 arm, PSM1 shock mount all by Rode; Nady pop filter, Sony  MDR - 7506  monitor headphones plugged into it.";0.7232920527458191;True
340;New Sony  MDR - 7506  Studio Headphones arrived today. Quick test indicates that these are going to change how I master audio for RubyTapas.;{'POSITIVE': True};New Sony  MDR - 7506  Studio Headphones arrived today. Quick test indicates that these are going to change how I master audio for RubyTapas.;0.7011854648590088;True
341;If looking for headphones $150 or less, Sony  MDR - 7506 ’s can be had for $77 on Amazon:  http://www. amazon.com/Sony-MDR7506-P rofessional-Diaphragm-Headphone/dp/B000AJIF4E/?tag=thewire06-20   …  Review:  http:// thewirecutter.com/reviews/the-be st-150-over-ear-headphones/   …;{'POSITIVE': True};If looking for headphones $150 or less, Sony  MDR - 7506 ’s can be had for $77 on Amazon:  http://www. amazon.com/Sony-MDR7506-P rofessional-Diaphragm-Headphone/dp/B000AJIF4E/?tag=thewire06-20   …  Review:  http:// thewirecutter.com/reviews/the-be st-150-over-ear-headphones/   …;0.9917922019958496;True
342;"..new vintage toy, arrived from 1991.. 
Sony  MDR - 7506  Sound Monitor Headphones  http:// instagram.com/p/dWvpuoD7jp/  ";{'POSITIVE': True};"..new vintage toy, arrived from 1991.. 
Sony  MDR - 7506  Sound Monitor Headphones  http:// instagram.com/p/dWvpuoD7jp/  ";0.822682797908783;True
343;@ HitandMissKarla  @CSnBDi  Or the Sony  MDR   7506  are a classic but those monoprice DJ phones will do the trick;{'POSITIVE': True};@ HitandMissKarla  @CSnBDi  Or the Sony  MDR   7506  are a classic but those monoprice DJ phones will do the trick;0.6900187730789185;True
344;Happy Monday! No more tiny black specs getting stuck to my face with nice new ear pads for my @SonyProUSA   MDR - 7506   pic.twitter.com/1uaOi0NlUD;{'POSITIVE': True};Happy Monday! No more tiny black specs getting stuck to my face with nice new ear pads for my @SonyProUSA   MDR - 7506   pic.twitter.com/1uaOi0NlUD;0.5525515079498291;True
345;@RaiderGirl_ I've got some good and cheap headphones that drown out the world. Thank you Sony  MDR - 7506  lol.;{'POSITIVE': False};@RaiderGirl_ I've got some good and cheap headphones that drown out the world. Thank you Sony  MDR - 7506  lol.;0.3952963948249817;False
346;@ ShayLeonia  yes and yes! I LOVE my Sony  mdr 's  7506 . I haven't jumped on the beats by Dre bandwagon. I don't like the way their audio sounds;{'POSITIVE': True};@ ShayLeonia  yes and yes! I LOVE my Sony  mdr 's  7506 . I haven't jumped on the beats by Dre bandwagon. I don't like the way their audio sounds;0.20015083253383636;False
347;The Sony  MDR - 7506  headphones have been around since 1991 and they're still great  http:// cnet.co/19emQKE  ;{'POSITIVE': True};The Sony  MDR - 7506  headphones have been around since 1991 and they're still great  http:// cnet.co/19emQKE  ;0.5407798886299133;True
348;Review: Sony  MDR - 7506  #headphones , around since 1991 and still way better than most 2013 headphones  http:// cnet.co/JkjyUo    via @CNET;{'POSITIVE': True};Review: Sony  MDR - 7506  #headphones , around since 1991 and still way better than most 2013 headphones  http:// cnet.co/JkjyUo    via @CNET;0.91839599609375;True
349;SONY  MDR - 7506   pic.twitter.com/IFwGBVPQCc;{'POSITIVE': True};SONY  MDR - 7506   pic.twitter.com/IFwGBVPQCc;0.5225393176078796;True
350;Shit. Sony stopped making the  MDR -7505 and my last pair just gave up the ghost. Is the  7506  a reasonable replacement?;{'POSITIVE': True};Shit. Sony stopped making the  MDR -7505 and my last pair just gave up the ghost. Is the  7506  a reasonable replacement?;0.5141547322273254;True
351;This is a stupid good deal for a great pair of studio cans. Sony  MDR7506  headphones.   http://www. amazon.com/gp/product/B00 0AJIF4E?ie=UTF8&camp=213733&creative=393185&creativeASIN=B000AJIF4E&linkCode=shr&tag=theramofsomau-20&force-full-site=1&ref_=aw_bottom_links   …  via @amazon;{'POSITIVE': True};This is a stupid good deal for a great pair of studio cans. Sony  MDR7506  headphones.   http://www. amazon.com/gp/product/B00 0AJIF4E?ie=UTF8&camp=213733&creative=393185&creativeASIN=B000AJIF4E&linkCode=shr&tag=theramofsomau-20&force-full-site=1&ref_=aw_bottom_links   …  via @amazon;0.8915920257568359;True
352;@ SonyProUSA  An example of my use of the  MDR - 7506 's. (Oh, and this was shot on an XDCAM system!) #onlythebest  #Sony http:// twitpic.com/coswpq  ;{'POSITIVE': True};@ SonyProUSA  An example of my use of the  MDR - 7506 's. (Oh, and this was shot on an XDCAM system!) #onlythebest  #Sony http:// twitpic.com/coswpq  ;0.7899656891822815;True
353;Updated decor on my Sony  MDR - 7506  headphones! Adam inspires me, so he's on them! :) #Radio  #RadioNerd …  http:// instagram.com/p/Y-To2rlzqn/  ;{'POSITIVE': True};Updated decor on my Sony  MDR - 7506  headphones! Adam inspires me, so he's on them! :) #Radio  #RadioNerd …  http:// instagram.com/p/Y-To2rlzqn/  ;0.9195848107337952;True
354;@ ruiza  While you're headphone shopping, make sure you try the Sony  MDR - 7506 . Gold standard in the pro world for mixing and monitoring sound.;{'POSITIVE': False};@ ruiza  While you're headphone shopping, make sure you try the Sony  MDR - 7506 . Gold standard in the pro world for mixing and monitoring sound.;0.32464852929115295;False
355;@ wirecutter  Agreed. Overrated. Sony  MDR - 7506 . Best. Headphones. Ever.;{'POSITIVE': False};@ wirecutter  Agreed. Overrated. Sony  MDR - 7506 . Best. Headphones. Ever.;0.5614462494850159;True
356;@ pushinghoops  Sony  MDR - 7506  or 7510. Stay away from Grado's if you're a fan of sound isolation.;{'POSITIVE': True};@ pushinghoops  Sony  MDR - 7506  or 7510. Stay away from Grado's if you're a fan of sound isolation.;0.5494467616081238;True
357;Can't wait for my Sony  MDR   7506 's to get here from @SweetwaterSound !;{'POSITIVE': True};Can't wait for my Sony  MDR   7506 's to get here from @SweetwaterSound !;0.5489672422409058;True
358;@ jacquesgreene  Sony  MDR - 7506  for a good and cheap closed ear option. The standard in tv/film production... Good for music too.;{'POSITIVE': False};@ jacquesgreene  Sony  MDR - 7506  for a good and cheap closed ear option. The standard in tv/film production... Good for music too.;0.4888572096824646;False
359;Woke up in fucking New Jersey wearing Sony  MDR   7506  headphones, MDMA-patch pasties, harem pants, and an Office Depot prosthetic penis.;{'POSITIVE': True};Woke up in fucking New Jersey wearing Sony  MDR   7506  headphones, MDMA-patch pasties, harem pants, and an Office Depot prosthetic penis.;0.7323304414749146;True
360;Listening to dubstep through Sony  MDR - 7506 's is somewhat really satisfying even though I don't listen to dubstep O_o;{'POSITIVE': True};Listening to dubstep through Sony  MDR - 7506 's is somewhat really satisfying even though I don't listen to dubstep O_o;0.248792365193367;False
361;I use the Senal SMH-1000 headphones at work. To me they compare well vs Sony  MDR - 7506 . #smh  #smh -1000;{'POSITIVE': True};I use the Senal SMH-1000 headphones at work. To me they compare well vs Sony  MDR - 7506 . #smh  #smh -1000;0.5025429725646973;True
362;Editors, what are you using for headphones when the need arises? I've got the Sony  MDR - 7506  recommended from a sound mixer.;{'POSITIVE': True};Editors, what are you using for headphones when the need arises? I've got the Sony  MDR - 7506  recommended from a sound mixer.;0.3666878938674927;False
363;Deal of the day is the pair of headphones I use in my studio: Sony  MDR - 7506   http:// bhpho.to/11FZ4S9    $20 off. Limited supply. Free shipping;{'POSITIVE': True};Deal of the day is the pair of headphones I use in my studio: Sony  MDR - 7506   http:// bhpho.to/11FZ4S9    $20 off. Limited supply. Free shipping;0.776639997959137;True
364;The industry standard monitor headphone, the Sony  MDR - 7506 , on sale for $75. It's over a benjamin elsewhere  http://www. bhphotovideo.com/c/product/4951 0-REG/Sony_MDR_7506_MDR_7506_Headphone.html/BI/19096/KBID/10730   …;{'POSITIVE': True};The industry standard monitor headphone, the Sony  MDR - 7506 , on sale for $75. It's over a benjamin elsewhere  http://www. bhphotovideo.com/c/product/4951 0-REG/Sony_MDR_7506_MDR_7506_Headphone.html/BI/19096/KBID/10730   …;0.7193368077278137;True
365;PSA update: @jcenters  points out that the Sony  MDR -V6—which is identical to the  MDR - 7506 —is only $70 on Amazon:  http:// dfrak.es/TEDav1  ;{'POSITIVE': True};PSA update: @jcenters  points out that the Sony  MDR -V6—which is identical to the  MDR - 7506 —is only $70 on Amazon:  http:// dfrak.es/TEDav1  ;0.8789025545120239;True
366;PSA: Sony  MDR - 7506 —great, great studio headphones—for just $80:  http:// dfrak.es/UCW4D9    (via @dealmac );{'POSITIVE': True};PSA: Sony  MDR - 7506 —great, great studio headphones—for just $80:  http:// dfrak.es/UCW4D9    (via @dealmac );0.8839871287345886;True
367;People smashing guitars are terrible. Companies smashing guitars for commercials are worse. I'll take my Sony  MDR7506  over Beats any day.;{'POSITIVE': True};People smashing guitars are terrible. Companies smashing guitars for commercials are worse. I'll take my Sony  MDR7506  over Beats any day.;0.3927115499973297;False
368;What are your favorite headphones and why do you love them? I have used the same Sony  mdr   7506 's for almost 25 years!;{'POSITIVE': True};What are your favorite headphones and why do you love them? I have used the same Sony  mdr   7506 's for almost 25 years!;0.34783732891082764;False
369;Just picked up a pair of the Sony  MDR   7506 's. Excited to finally have good sound when I'm not with my monitors!;{'POSITIVE': False};Just picked up a pair of the Sony  MDR   7506 's. Excited to finally have good sound when I'm not with my monitors!;0.23545487225055695;False
370;My new recording toys. Thank you, @SweetwaterSound  . Sony  MDR - 7506 /StudioProjects B1/Shure SM58/Whirlwind IMP2/iKlip.  pic.twitter.com/YxR4jr5A;{'POSITIVE': True};My new recording toys. Thank you, @SweetwaterSound  . Sony  MDR - 7506 /StudioProjects B1/Shure SM58/Whirlwind IMP2/iKlip.  pic.twitter.com/YxR4jr5A;0.6862460970878601;True
371;NEVER buy $300 headphones again. Sony  MDR - 7506  are less than $100 and look just as “cool” as those overpriced P.O.S. tin cans on your head.;{'POSITIVE': True};NEVER buy $300 headphones again. Sony  MDR - 7506  are less than $100 and look just as “cool” as those overpriced P.O.S. tin cans on your head.;0.681973934173584;True
372;"well actually they sound too good ... RT @kanendosei : . @AudiblyChuck  

You can't beat the SONY  MDR - 7506  headphones for quality + price.";{'POSITIVE': False};"well actually they sound too good ... RT @kanendosei : . @AudiblyChuck  

You can't beat the SONY  MDR - 7506  headphones for quality + price.";0.2809404134750366;False
373;"""@MsStLou : @DeShaddow  @Odd_Blazin  pic.twitter.com/aymOnkjF "" Yessir! Just got 3 new Sony  MDR - 7506 ! Studio time again!";{'POSITIVE': True};"""@MsStLou : @DeShaddow  @Odd_Blazin  pic.twitter.com/aymOnkjF "" Yessir! Just got 3 new Sony  MDR - 7506 ! Studio time again!";0.7573742866516113;True
374;Just bought my 59th pair of Sony  MDR - 7506;{'POSITIVE': True};Just bought my 59th pair of Sony  MDR - 7506;0.4641862213611603;False
375;The Power Of The Tweet.  I Post My Love For My Sony  MDR - 7506 's and @SonyProUSA  follows me.  LOVE IT.;{'POSITIVE': True};The Power Of The Tweet.  I Post My Love For My Sony  MDR - 7506 's and @SonyProUSA  follows me.  LOVE IT.;0.39594578742980957;False
376;Random: I love my Sony  MDR - 7506  headphones.  They're amazing.;{'POSITIVE': True};Random: I love my Sony  MDR - 7506  headphones.  They're amazing.;0.5215386152267456;True
377;These Sony  MDR - 7506  headphones are SO good, my wife came into the room, and failed to get my attention for quite some time. #absorbed;{'POSITIVE': True};These Sony  MDR - 7506  headphones are SO good, my wife came into the room, and failed to get my attention for quite some time. #absorbed;0.5960404872894287;True
378;i often think i will die with my Sony  MDR - 7506 's attached to my head. but damn, these are some comfy headphones.;{'POSITIVE': False};i often think i will die with my Sony  MDR - 7506 's attached to my head. but damn, these are some comfy headphones.;0.4450581967830658;False
379;"Stu-stu-studio hai-ku-kudio: ""Workin' on demos/ MDR - 7506 /Ears so effin' fried.""";{'POSITIVE': True};"Stu-stu-studio hai-ku-kudio: ""Workin' on demos/ MDR - 7506 /Ears so effin' fried.""";0.5550097227096558;True
380;@ annkpowers  I love the Sony  MDR - 7506 :  http://www. google.com/products/catal og?hl=en&q=MDR-7506&gs_upl=&bav=on.2,or.r_gc.r_pw.r_cp.,cf.osb&biw=1433&bih=1034&ion=1&um=1&ie=UTF-8&tbm=shop&cid=4374892795300801355&sa=X&ei=rTbyTpWRPKX50gG11JnIAg&ved=0CHYQ8wIwAQ   …;{'POSITIVE': True};@ annkpowers  I love the Sony  MDR - 7506 :  http://www. google.com/products/catal og?hl=en&q=MDR-7506&gs_upl=&bav=on.2,or.r_gc.r_pw.r_cp.,cf.osb&biw=1433&bih=1034&ion=1&um=1&ie=UTF-8&tbm=shop&cid=4374892795300801355&sa=X&ei=rTbyTpWRPKX50gG11JnIAg&ved=0CHYQ8wIwAQ   …;0.742276132106781;True
381;@ edrabbit  sony  mdr - 7506 , industry standard, >$100;{'POSITIVE': False};@ edrabbit  sony  mdr - 7506 , industry standard, >$100;0.6403940916061401;True
382;I wanna which speaker should I trust for sound when mixing? The Rocket 5 or my Sony Professional  MDR - 7506  that co  http:// instagr.am/p/Vgqzk/  ;{'POSITIVE': True};I wanna which speaker should I trust for sound when mixing? The Rocket 5 or my Sony Professional  MDR - 7506  that co  http:// instagr.am/p/Vgqzk/  ;0.7433224320411682;True
383;"Best headphones ever. Even @lonelysandwich  approves -- Sony  MDR   7506  on eBay for $45 new:  http://www. ebay.com/itm/Hot-Sale-B rand-NEW-SONY-MDR-7506HD-Professional-Studio-Headphone-/320789338646   … 

Elfin Christmas, baby!";{'POSITIVE': False};"Best headphones ever. Even @lonelysandwich  approves -- Sony  MDR   7506  on eBay for $45 new:  http://www. ebay.com/itm/Hot-Sale-B rand-NEW-SONY-MDR-7506HD-Professional-Studio-Headphone-/320789338646   … 

Elfin Christmas, baby!";0.9832518100738525;True
384;Sony  MDR - 7506  studio headphones OR GO HOME!;{'POSITIVE': True};Sony  MDR - 7506  studio headphones OR GO HOME!;0.7579594254493713;True
385;I also gave @faitherina  a new set of  MDR   7506 's for her birthday. Highly recommended btw.  http://www. amazon.com/exec/obidos/AS IN/B000AJIF4E/hivelogic-20   …;{'POSITIVE': True};I also gave @faitherina  a new set of  MDR   7506 's for her birthday. Highly recommended btw.  http://www. amazon.com/exec/obidos/AS IN/B000AJIF4E/hivelogic-20   …;0.7308771014213562;True
386;@ eyanj  Yeah, def go into guitar center and listen to all of them in sequence. I even suggest comparing them to a set of  MDR - 7506  headphones.;{'POSITIVE': True};@ eyanj  Yeah, def go into guitar center and listen to all of them in sequence. I even suggest comparing them to a set of  MDR - 7506  headphones.;0.7502046823501587;True
387;The youhei Daily is out! http://bit.ly/eon0yp ? Top stories today via @mdr7506;{'POSITIVE': True};The youhei Daily is out! http://bit.ly/eon0yp ? Top stories today via @mdr7506;0.30717897415161133;False
388;Wearing an earbud under a pair of Sony  MDR - 7506 's may just make me crazy. Or I'm just playing piano with accompaniment too late.;{'POSITIVE': True};Wearing an earbud under a pair of Sony  MDR - 7506 's may just make me crazy. Or I'm just playing piano with accompaniment too late.;0.43049153685569763;False
389;Ah... Sony  MDR - 7506 , so much better than what I had before! #music  #proaudio  #headphones;{'POSITIVE': True};Ah... Sony  MDR - 7506 , so much better than what I had before! #music  #proaudio  #headphones;0.8430194854736328;True
390;Leaning towards Sony  MDR7506  headphones. Want over-ear, prefer either closed back or noise cancelling. http://amzn.to/fDxPWC;{'POSITIVE': True};Leaning towards Sony  MDR7506  headphones. Want over-ear, prefer either closed back or noise cancelling. http://amzn.to/fDxPWC;0.8335003852844238;True
391;dt770pros , HD25s , pioneer 500s , mdv900s , HD380pros ,  mdr   7506  , Bose , and those dre ones ... right, so which ones???;{'POSITIVE': True};dt770pros , HD25s , pioneer 500s , mdv900s , HD380pros ,  mdr   7506  , Bose , and those dre ones ... right, so which ones???;0.7604185938835144;True
392;*NEUTRAL*?? is out! http://bit.ly/f6s0rl ? Top stories today via @kobe_np  @takano220  @mdr7506  @villakobe;{'POSITIVE': True};*NEUTRAL*?? is out! http://bit.ly/f6s0rl ? Top stories today via @kobe_np  @takano220  @mdr7506  @villakobe;0.7147220373153687;True
393;@ dirtcheapgeek  I use the Sony  MDR -7505 or  7506 , and have for like 15 years.;{'POSITIVE': True};@ dirtcheapgeek  I use the Sony  MDR -7505 or  7506 , and have for like 15 years.;0.43656259775161743;False
394;Bought a second pair of Sony  MDR7506  headphones for work because I love them so much: http://amzn.to/fL1Eqo;{'POSITIVE': True};Bought a second pair of Sony  MDR7506  headphones for work because I love them so much: http://amzn.to/fL1Eqo;0.514241099357605;True
395;Headphone Earpads for Sony  MDR7506  MDRV6  MDR - 7506   MDR -V6. Free Shipping. http://bit.ly/gCIHfh;{'POSITIVE': True};Headphone Earpads for Sony  MDR7506  MDRV6  MDR - 7506   MDR -V6. Free Shipping. http://bit.ly/gCIHfh;0.7803595662117004;True
396;Marshall's headphones are out: http://bit.ly/a5muVf Curious how the cans compare to the tried-&-true Sony  MDR - 7506 .;{'POSITIVE': True};Marshall's headphones are out: http://bit.ly/a5muVf Curious how the cans compare to the tried-&-true Sony  MDR - 7506 .;0.46165981888771057;False
397;The headphone standard for musicians and engineers: Sony  MDR - 7506  & CD900ST.....Sony released new earphones resembling that series.how's it?;{'POSITIVE': True};The headphone standard for musicians and engineers: Sony  MDR - 7506  & CD900ST.....Sony released new earphones resembling that series.how's it?;0.6013500094413757;True
398;Upiq Reviews : Sony  MDR7506  MDRV6  MDR - 7506   MDR -V6 Headphone Earpads - $4.87 Shipped: Rating: -1 Posted By: Slvbear... http://bit.ly/9Y5rAE;{'POSITIVE': True};Upiq Reviews : Sony  MDR7506  MDRV6  MDR - 7506   MDR -V6 Headphone Earpads - $4.87 Shipped: Rating: -1 Posted By: Slvbear... http://bit.ly/9Y5rAE;0.931067168712616;True
399;Exclusive deal: Headphone Ear Cup Pads Earpads for #Sony   MDR7506  MDRV6  MDR - 7506   MDR -V6. http://bit.ly/bke2bc;{'POSITIVE': True};Exclusive deal: Headphone Ear Cup Pads Earpads for #Sony   MDR7506  MDRV6  MDR - 7506   MDR -V6. http://bit.ly/bke2bc;0.7728398442268372;True
400;Photo:  mdr7506 : http://tumblr.com/xndcdogql;{'POSITIVE': True};Photo:  mdr7506 : http://tumblr.com/xndcdogql;0.6370357871055603;True
401;@ jamesmoes  Sony  MDR - 7506 's are what audio pros use and are a certified eargasm.;{'POSITIVE': False};@ jamesmoes  Sony  MDR - 7506 's are what audio pros use and are a certified eargasm.;0.4769374132156372;False
402;@ scoooooooooooty  Us music professionals use Sony  MDR - 7506 's.  They sound very nice.;{'POSITIVE': False};@ scoooooooooooty  Us music professionals use Sony  MDR - 7506 's.  They sound very nice.;0.4331382215023041;False
403;Anyone selling brand new  mdr - 7506 ?;{'POSITIVE': True};Anyone selling brand new  mdr - 7506 ?;0.6127793788909912;True
404;@ Kardboard  Oh wow rofl,  well you can get new  MDR - 7506  for like $100, pretty affordable for sure.  :D;{'POSITIVE': True};@ Kardboard  Oh wow rofl,  well you can get new  MDR - 7506  for like $100, pretty affordable for sure.  :D;0.8227502107620239;True
405;Just replaced the earpads on my  MDR - 7506  headphones.  Wow, it's like night and day.  Why have I put this off for so long?;{'POSITIVE': True};Just replaced the earpads on my  MDR - 7506  headphones.  Wow, it's like night and day.  Why have I put this off for so long?;0.5978512167930603;True
406;SONY  MDR - 7506;{'POSITIVE': True};SONY  MDR - 7506;0.4617738723754883;False
407;@ bopstar  bought my Sony  MDR7506  headphones off me, cus his one's broke. They've both gone to Hong Kong.....;{'POSITIVE': True};@ bopstar  bought my Sony  MDR7506  headphones off me, cus his one's broke. They've both gone to Hong Kong.....;0.4887877106666565;False
408;Thinking about getting AKG K240 studio headphones. I love my Sony  MDR   7506  but the AKG's are designed to be super compfy for all day use.;{'POSITIVE': True};Thinking about getting AKG K240 studio headphones. I love my Sony  MDR   7506  but the AKG's are designed to be super compfy for all day use.;0.5103033185005188;True
409;just got a Line 6 UX2: awesome piece of kit! set up now includes telecatser, 78 mustang bass, nord electro 2, macbook & sony  mdr   7506 .;{'POSITIVE': True};just got a Line 6 UX2: awesome piece of kit! set up now includes telecatser, 78 mustang bass, nord electro 2, macbook & sony  mdr   7506 .;0.5514414310455322;True
410;Just got my nu headphones -  MDR   7506  - just realised how large they are - reflection of Chinese Shop window tells no lies;{'POSITIVE': True};Just got my nu headphones -  MDR   7506  - just realised how large they are - reflection of Chinese Shop window tells no lies;0.6059930324554443;True
411;The Sony  MDR   7506  reveals the low quality that my mp3 are right now, there's a small huss sound that I never heard in low-fi headphones;{'POSITIVE': False};The Sony  MDR   7506  reveals the low quality that my mp3 are right now, there's a small huss sound that I never heard in low-fi headphones;0.4118511974811554;False
412;Sony  MDR - 7506  headphones repaired with replacement earpads! No more black flaky stuff in my hair.  http://twitpic.com/2oadp;{'POSITIVE': True};Sony  MDR - 7506  headphones repaired with replacement earpads! No more black flaky stuff in my hair.  http://twitpic.com/2oadp;0.7947945594787598;True
413;If anyone out there wants some Sony  MDR - 7506  DJ / Professional headphones, I'm selling one.  Holler at me.;{'POSITIVE': True};If anyone out there wants some Sony  MDR - 7506  DJ / Professional headphones, I'm selling one.  Holler at me.;0.7676395177841187;True
414;djs/producers, if you use sony  mdr - 7506  or  mdr -v6. i highly HIGHLY recommend this upgrade: http://is.gd/kiA6 , your ears will thank you;{'POSITIVE': True};djs/producers, if you use sony  mdr - 7506  or  mdr -v6. i highly HIGHLY recommend this upgrade: http://is.gd/kiA6 , your ears will thank you;0.641038179397583;True
415;Replacement headphones (Sony  MDR - 7506 ) arrived today, about a week ahead of schedule. Let the music playing begin (again).;{'POSITIVE': True};Replacement headphones (Sony  MDR - 7506 ) arrived today, about a week ahead of schedule. Let the music playing begin (again).;0.5397641658782959;True
416;Review: Sony Sony  MDR7506  Review: Sony  MDR   7506  - Head Phones: Pretty much every person that comes to my .. http://tinyurl.com/8rbdlx;{'POSITIVE': True};Review: Sony Sony  MDR7506  Review: Sony  MDR   7506  - Head Phones: Pretty much every person that comes to my .. http://tinyurl.com/8rbdlx;0.8968029618263245;True
417;my mom gave me a new pair of sony  mdr - 7506   -- i can work till my ears bleed, life is good again;{'POSITIVE': True};my mom gave me a new pair of sony  mdr - 7506   -- i can work till my ears bleed, life is good again;0.3371407091617584;False
418;just bought a new pair of headphones . sony  mdr - 7506 . best headphones I've ever owned.. the last pair lasted 6 years.. and I used them ALOT;{'POSITIVE': False};just bought a new pair of headphones . sony  mdr - 7506 . best headphones I've ever owned.. the last pair lasted 6 years.. and I used them ALOT;0.4341871738433838;False
419;Just bought a Snowball mic and an  MDR - 7506  for the next big project...more details coming soon!;{'POSITIVE': True};Just bought a Snowball mic and an  MDR - 7506  for the next big project...more details coming soon!;0.478456050157547;False
420;Buy Sony Pro  MDR - 7506  Headphones online at Musician's Friend: Buy Sony Pro  MDR - 7506  Headphones online at M.. http://tinyurl.com/5e7286;{'POSITIVE': True};Buy Sony Pro  MDR - 7506  Headphones online at Musician's Friend: Buy Sony Pro  MDR - 7506  Headphones online at M.. http://tinyurl.com/5e7286;0.9320642352104187;True
421;Just FYI: I swear by Sony  MDR7506  Headphones. $100 and you get what pro studios use. Beautiful sound, will last forever: http://is.gd/11H5;{'POSITIVE': False};Just FYI: I swear by Sony  MDR7506  Headphones. $100 and you get what pro studios use. Beautiful sound, will last forever: http://is.gd/11H5;0.7130404114723206;True
422;oh mah gawd i love the bass in my sony  mdr - 7506 's. please let me never listen to tinny laptop speakers ever again. on now: RCRD LBL podcast.;{'POSITIVE': True};oh mah gawd i love the bass in my sony  mdr - 7506 's. please let me never listen to tinny laptop speakers ever again. on now: RCRD LBL podcast.;0.24454227089881897;False
423;Shuffling Muse's Absolution and Black Holes & Revelations via iTunes this morning...great time to plug in the ole Sony  MDR - 7506 's;{'POSITIVE': True};Shuffling Muse's Absolution and Black Holes & Revelations via iTunes this morning...great time to plug in the ole Sony  MDR - 7506 's;0.3300016522407532;False
424;new headphones pretty cool. sony  mdr - 7506 . not used to full heaphones though. my ears are sweating.;{'POSITIVE': True};new headphones pretty cool. sony  mdr - 7506 . not used to full heaphones though. my ears are sweating.;0.3946892321109772;False
425;"I *heart* Sony  MDR - 7506 ! Love this photo (http://www.gregweddig.net/images/SONY7506.JPG) over ones where they float on bgcolor=""#FFFFFF """;{'POSITIVE': True};"I *heart* Sony  MDR - 7506 ! Love this photo (http://www.gregweddig.net/images/SONY7506.JPG) over ones where they float on bgcolor=""#FFFFFF """;0.22908622026443481;False
426;oh and i got sony studio monitor headphones  mdr - 7506  for free, that ruled;{'POSITIVE': True};oh and i got sony studio monitor headphones  mdr - 7506  for free, that ruled;0.6482629179954529;True
427;MDR - 7506 's + hot & humid = sweaty ears.  Sweaty ears = :(  However,  MDR - 7506  = :)  And clearly, :) =/= :(... so, where does that leave me?;{'POSITIVE': True};MDR - 7506 's + hot & humid = sweaty ears.  Sweaty ears = :(  However,  MDR - 7506  = :)  And clearly, :) =/= :(... so, where does that leave me?;0.8557552099227905;True
428;I really want Sony  MDR - 7506  headphones but I know I shouldn't buy them!;{'POSITIVE': True};I really want Sony  MDR - 7506  headphones but I know I shouldn't buy them!;0.5493808388710022;True
429;@ sweetums  I have sony  MDR - 7506 's, those are nice for about 100 bux;{'POSITIVE': True};@ sweetums  I have sony  MDR - 7506 's, those are nice for about 100 bux;0.33782336115837097;False
